ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,hoc_phi
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520122D106,Máy tàu thủy,22.5,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7220201D125,"Ngôn ngữ Anh,",32.0,"A01, D01, D10, D14","15,000,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7340101D403,"Quản trị kinh doanh,",24.5,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,A404,Quản lý kinh doanh TMĐT tiên tiến,22.25,"A01, D01, D07, D15",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7340101D411,Quản trị tài chính ngân hàng,24.25,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7340101D404,Quản trị tài chính kế toán,24.5,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,A403,Quản lý kinh doanh & Marketing tiên tiến,23.5,"A01, D01, D07, D15",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580201D130,Quản lý công trình xây dựng,21.5,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7840106D129,Quản lý hàng hải,23.75,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D131,Quản lý kỹ thuật công nghiệp,22.5,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520122D107,Thiết kế tàu và công trình ngoài khơi,21.0,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7220201D124,Tiếng Anh thương mại,31.75,"A01, D01, D10, D14","15,000,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520216D121,Tự động hóa hệ thống điện,23.5,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580203D110,Xây dựng công trình thủy,20.0,"A00, A01, C01, D01","16,400,000",
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580201D112,Xây dựng dân dụng và công nghiệp,20.5,"A00, A01, C01, D01","16,400,000",
DNB,Đại học Hoa Lư,Ninh Bình,7480201,Công nghệ thông tin,16.0,"A00, A01, D07, D08",
DNB,Đại học Hoa Lư,Ninh Bình,7810101,Du lịch,16.0,"C00, D14, D15, D66",
DNB,Đại học Hoa Lư,Ninh Bình,7140202,Giáo dục Tiểu học,27.2,"A00, C00, C14, D01",
DNB,Đại học Hoa Lư,Ninh Bình,7140201,Giáo dục Mầm non,26.62,"C00, C19",
DNB,Đại học Hoa Lư,Ninh Bình,7340301,Kế toán,16.0,"A00, A01, A10, D01",
DNB,Đại học Hoa Lư,Ninh Bình,7340101,Quản trị Kinh doanh,16.0,"A00, A01, A10, D01",
DNB,Đại học Hoa Lư,Ninh Bình,7140209,Sư phạm Toán học,26.03,"A00, A01, D07, D08",
ETU,Đại học Hòa Bình,Hà Nội,7329001,Công nghệ đa phương tiện,17.0,"A00, A01, C01, D01",
ETU,Đại học Hòa Bình,Hà Nội,7760101,Công tác xã hội,17.0,"C00, D01, D78, D96",
ETU,Đại học Hòa Bình,Hà Nội,7480201,Công nghệ thông tin,17.0,"A00, A01, C01, D01",
ETU,Đại học Hòa Bình,Hà Nội,7720301,Điều dưỡng,19.0,"A00, B00, D07, D08",
ETU,Đại học Hòa Bình,Hà Nội,7720201,Dược học,21.0,"A00, B00, D07, D08",
ETU,Đại học Hòa Bình,Hà Nội,7340301,Kế toán,17.0,"A00, A01, D01, D96",
ETU,Đại học Hòa Bình,Hà Nội,7520130,Kỹ thuật ô tô,17.0,"A00, A01, C01, D01",
ETU,Đại học Hòa Bình,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,17.0,"A00, A01, D01, D96",
ETU,Đại học Hòa Bình,Hà Nội,7380107,Luật kinh tế,17.0,"A00, C00, D01, D78",
ETU,Đại học Hòa Bình,Hà Nội,7520207,Ngành Kỹ thuật điện tử truyền thông,17.0,"A00, A01, C01, D01",
ETU,Đại học Hòa Bình,Hà Nội,7220204,Ngôn ngữ Trung Quốc,17.0,"A01, C00, D01, D04",
ETU,Đại học Hòa Bình,Hà Nội,7220201,Ngôn ngữ Anh,17.0,"D01, D14, D15, D78",
ETU,Đại học Hòa Bình,Hà Nội,7810201,Quản trị khách sạn,17.0,"C00, D01, D72, D96",
ETU,Đại học Hòa Bình,Hà Nội,7340101,Quản trị Kinh doanh,17.0,"A00, A01, D01, D96",
ETU,Đại học Hòa Bình,Hà Nội,7320108,Quan hệ công chúng,17.0,"C00, D01, D15, D78",
ETU,Đại học Hòa Bình,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,17.0,"C00, D01, D72, D96",
ETU,Đại học Hòa Bình,Hà Nội,7340201,Tài chính – Ngân hàng,17.0,"A00, A01, D01, D96",
ETU,Đại học Hòa Bình,Hà Nội,7340122,Thương mại điện tử,17.0,"A00, A01, D01, D96",
ETU,Đại học Hòa Bình,Hà Nội,7320104,Truyền thông đa phương tiện,17.0,"A00, A01, C00, D01",
ETU,Đại học Hòa Bình,Hà Nội,7720115,Y học cổ truyền,21.0,"A00, B00, D07, D08",
ETU,Đại học Hòa Bình,Hà Nội,7720101,Y khoa,22.5,"A00, B00, D07, D08",
HDT,Đại học Hồng Đức,Thanh Hóa,7620106,Chăn nuôi thú y,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7480201,Công nghệ thông tin,16.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7810101,Du lịch,15.0,C00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140202,Giáo dục Tiểu học,28.42,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140201,Giáo dục Mầm non,26.2,M00,
HDT,Đại học Hồng Đức,Thanh Hóa,7810302,Golf,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7340301,Kế toán,16.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7620110,Khoa học cây trồng,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7340302,Kiểm toán,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7620115,Kinh tế nông nghiệp,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7310101,Kinh tế,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7580201,Kỹ thuật xây dựng,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7520201,Kỹ thuật điện,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7620201,Lâm học,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7510605,Logistics và Quản lý chuỗi cung ứng,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7380107,Luật kinh tế,15.0,C00,
HDT,Đại học Hồng Đức,Thanh Hóa,7380101,Ngành Luật,16.0,C00,
HDT,Đại học Hồng Đức,Thanh Hóa,7220201,Ngôn ngữ Anh,16.0,A01,
HDT,Đại học Hồng Đức,Thanh Hóa,7810201,Quản trị khách sạn,15.0,D01,
HDT,Đại học Hồng Đức,Thanh Hóa,7850103,Quản lý đất đai,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7340101,Quản trị Kinh doanh,16.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7580302,Quản lý xây dựng,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),24.87,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140247,Sư phạm khoa học tự nhiên,25.75,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140249,Sư phạm Lịch sử - Địa lý,28.58,C00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140217,Sư phạm Ngữ văn,28.83,C00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140209,Sư phạm Toán học,26.28,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7140231,Sư phạm Tiếng Anh,26.85,A01,
HDT,Đại học Hồng Đức,Thanh Hóa,7340201,Tài chính – Ngân hàng,15.0,A00,
HDT,Đại học Hồng Đức,Thanh Hóa,7310401,Tâm lý học,15.0,C00,
HDT,Đại học Hồng Đức,Thanh Hóa,7320104,Truyền thông đa phương tiện,15.0,D01,
DHV,Đại học Hùng Vương TP HCM,TP HCM,7480201,Công nghệ thông tin,15.0,"A00, A01, C14, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340205,Công nghệ tài chính,15.0,"A00, A01, C01, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340301,Kế toán,15.0,"A00, C03, C14, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7310106,Kinh tế quốc tế,15.0,"A00, A01, D01, D07",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7480106,Kỹ thuật máy tính,15.0,"A00, A01, C01, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7380107,Luật kinh tế,15.0,"A00, C00, D01, D04",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340115,Marketing,15.0,"A00, C00, C01, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7380101,Ngành Luật,15.0,"A00, A09, C00, C14",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7220201,Ngôn ngữ Anh,15.0,"D01, D14, D15, D66",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,15.0,"C00, D01, D04, D15",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7220210,Ngôn ngữ Hàn Quốc,15.0,"D01, D14, D78, D96",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7220209,Ngôn ngữ Nhật,15.0,"C00, D01, D15, D66",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7720802,Quản lý bệnh viện,15.0,"B00, B03, C01, C14",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A00, A01, C00, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340101,Quản trị Kinh doanh,15.0,"C00, C01, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7810201,Quản trị khách sạn,15.0,"A00, A01, C00, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340201,Tài chính – Ngân hàng,15.0,"A00, C00, C04, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7310401,Tâm lý học,15.0,"A12, B05, C15, D01",
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340122,Thương mại điện tử,15.0,"A00, C00, C04, D01",
THV,Đại học Hùng Vương,Phú Thọ,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),18.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7760101,Công tác xã hội,18.0,C00,
THV,Đại học Hùng Vương,Phú Thọ,7480201,Công nghệ thông tin,18.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7510301,"Công nghệ kỹ thuật điện, điện tử",18.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7720301,Điều dưỡng,19.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7140202,Giáo dục Tiểu học,28.13,A00,
THV,Đại học Hùng Vương,Phú Thọ,7140206,Giáo dục Thể chất,34.0,T00,
THV,Đại học Hùng Vương,Phú Thọ,7140201,Giáo dục Mầm non,33.47,M00,
THV,Đại học Hùng Vương,Phú Thọ,7340301,Kế toán,18.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7310101,Kinh tế,18.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7220204,Ngôn ngữ Trung Quốc,21.0,D01,
THV,Đại học Hùng Vương,Phú Thọ,7220201,Ngôn ngữ Anh,19.0,D01,
THV,Đại học Hùng Vương,Phú Thọ,7810103,Quản trị dịch vụ du lịch và lữ hành,18.0,C00,
THV,Đại học Hùng Vương,Phú Thọ,7340101,Quản trị Kinh doanh,18.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7140221,Sư phạm Âm nhạc,33.0,N00,
THV,Đại học Hùng Vương,Phú Thọ,7140231,Sư phạm Tiếng Anh,26.6,D01,
THV,Đại học Hùng Vương,Phú Thọ,7140209,Sư phạm Toán học,26.5,A00,
THV,Đại học Hùng Vương,Phú Thọ,7140217,Sư phạm Ngữ văn,28.44,C00,
THV,Đại học Hùng Vương,Phú Thọ,7340201,Tài chính – Ngân hàng,18.0,A00,
THV,Đại học Hùng Vương,Phú Thọ,7640101,Thú y,18.0,A00,
UKH,Đại học Khánh Hòa,Khánh Hòa,7810101,Du lịch,15.1,"C00, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7440112,Hóa học,15.0,"A00, A01, B00, D07",
UKH,Đại học Khánh Hòa,Khánh Hòa,7229020,Ngôn ngữ học,22.0,"D01, D04, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7220201A,Ngôn ngữ Anh,16.6,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7220201,Ngôn ngữ Anh,19.5,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7340101C,Quản trị kinh doanh,16.0,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7340101,Quản trị Kinh doanh,16.2,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7810201,Quản trị khách sạn,17.4,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7810103,Quản trị dịch vụ du lịch và lữ hành,17.5,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7340101B,Quản trị kinh doanh,17.0,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7340101A,Quản trị kinh doanh,15.0,"A01, D01, D14, D15",
UKH,Đại học Khánh Hòa,Khánh Hòa,7420203A,Sinh học ứng dụng - dược liệu,15.0,"A00, A01, B00, D07",
UKH,Đại học Khánh Hòa,Khánh Hòa,7229030,Văn học,23.7,"C00, C19, C20, D01",
UKH,Đại học Khánh Hòa,Khánh Hòa,7229040,Văn hoá học,20.1,"C00, C19, C20, D01",
UKH,Đại học Khánh Hòa,Khánh Hòa,7310630A,Việt Nam học (Văn hóa Du lịch),20.2,"C00, C19, C20, D01",
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7460112,ĐH Toán ứng dụng,21.15,"A00, A01, B00, D07","53,000,000",
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7720201,Dược học,23.57,"A00, A02, B00, D07","70,000,000",
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7520121,Kỹ thuật không gian,21.65,"A00, A01, B00, D07","125,000,000",
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7520130,Kỹ thuật ô tô,22.0,"A00, A01, A02, D07","53,000,000",
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7520201,Kỹ thuật điện,20.8,"A00, A01, A02, D07","53,000,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101_CLC,Báo chí chất lượng cao,26.35,D01,"60,000,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101,Báo chí,26.7,D01,"24,200,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101,Báo chí,28.8,C00,"24,200,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101_CLC,Báo chí chất lượng cao,27.1,D14,"60,000,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101_CLC,Báo chí chất lượng cao,27.73,C00,"60,000,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101,Báo chí,27.4,D14,"24,200,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,24.9,D14,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,25.3,D15,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,24.49,D01,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,27.15,C00,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,27.32,C00,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,25.32,D15,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,22.0,A01,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,24.0,D01,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,26.3,C00,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,24.19,D14,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,22.0,A01,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,23.5,D01,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310608,Đông phương học,24.57,D01,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310608,Đông phương học,25.45,D14,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310608,Đông phương học,24.3,D04,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,26.6,C00,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,24.0,B00,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,23.9,C01,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,24.5,"B00, D01","21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310614,Hàn Quốc học,25.9,D14,"29,040,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310614,Hàn Quốc học,25.3,D01,"29,040,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,73106a1,Kinh doanh thương mại Hàn Quốc,26.36,D01,"29,040,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,73106a1,Kinh doanh thương mại Hàn Quốc,26.96,D14,"29,040,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229010,Lịch sử,25.0,"D01, D15","14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229010,Lịch sử,26.14,D14,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229010,Lịch sử,28.1,C00,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,24.4,D01,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,24.85,D15,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,24.5,D14,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,26.98,C00,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7210213,Nghệ thuật học,25.8,D01,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7210213,Nghệ thuật học,26.75,D14,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7210213,Nghệ thuật học,28.15,C00,"14,300,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229020,Ngôn ngữ học,24.8,D01,"21,780,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220206,Ngôn ngữ Tây Ban Nha,24.48,D01,"17,160,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,25.3,D04,"29,040,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220202,Ngôn ngữ Nga,22.95,D01,"17,160,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220202,Ngôn ngữ Nga,22.5,D02,"17,160,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220204_CLC,Ngôn ngữ Trung Quốc - Chất lượng cao,24.5,D04,"60,000,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220208,Ngôn ngữ Italia,22.8,D01,"17,160,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220205,Ngôn ngữ Đức,23.07,D05,"26,070,000",
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220203,Ngôn ngữ Pháp,24.4,D01,"26,070,000",
