ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
HUI,Đại học Công nghiệp TP HCM,TP HCM,7540101,Công nghệ thực phẩm,19.25,"A00, B00, D07, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",21.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510206,Công nghệ kỹ thuật nhiệt,19.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7420201C,Công nghệ sinh học,18.0,"A00, B00, D07, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510301C,"Công nghệ kỹ thuật điện, điện lử",19.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510205C,Công nghệ kỹ thuật ô tô (hệ CLC tiếng Việt),22.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510205,Công nghệ kỹ thuật ô tô,23.75,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,23.5,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510401C,Công nghệ kỹ thuật hoá học (Chương trình chất lượng cao),18.0,"A00, B00, C02, D07"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510203C,Công nghệ kỹ thuật cơ điện tử,20.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,19.0,"B00, C02, D90, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510203,Công nghệ kỹ thuật cơ điện tử,23.75,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7480201C,Công nghệ thông tin (CTCLC),23.5,"A00, A01, D01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510302C,Công nghệ kỹ thuật điện tử - viễn Ihông,18.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510201C,Công nghệ kỹ thuật cơ khí,20.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510401,Công nghệ kỹ thuật hoá học,19.0,"A00, B00, C02, D07"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7480108,Công nghệ kỹ thuật máy tính,23.25,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7540106,Đảm bảo chất lượng và an toàn thực phẩm,19.0,"A00, B00, D07, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7510302,Điện tử - viễn thông,20.75,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7720497,Dinh dưỡng và khoa học thực phẩm,19.0,"A00, B00, D07, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7720201,Dược học,23.0,"A00, B00, C08, D07"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340301C,Kế toán (CT chất lượng cao),20.0,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340301Q,Kế toán,20.0,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340301,Kế toán,22.75,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340302C,Kiểm toán,20.0,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340302,Kiểm toán,22.5,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340302Q,Kiểm toán CLC,20.0,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340120C,Kinh doanh quốc tế (Chương trình chất lượng cao),23.0,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7580205,Kỹ thuật xây dựng công trình giao thông,19.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7580201,Kỹ thuật xây dựng,19.0,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7380107,Luật kinh tế,23.75,"A00, C00, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7380107C,Luật kinh tế (CT chất lượng cao),23.0,"A00, C00, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7380108,Luật quốc tế,22.0,"A00, C00, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7380108C,Luật quốc  tế,20.5,"A00, C00, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340115,Marketing,25.0,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340115C,Marketing,22.25,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340120,Ngành Kinh doanh quốc tế,26.0,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7220201,Ngôn ngữ Anh,22.5,"D01, D14, D15, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340101C,Quản trị kinh doanh,21.25,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7850101,Quản lý tài nguyên và môi trường,19.0,"B00, C02, D90, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7850103,Quản lý đất đai,19.0,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340101,Quản trị Kinh doanh,24.25,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,22.0,"A01, C01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340201,Tài chính – Ngân hàng,23.75,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),21.5,"A00, A01, D01, D96"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7210404,Thiết kế thời trang,22.75,"A00, A01, C01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7340122,Thương mại điện tử,24.75,"A01, C01, D01, D90"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480202,An toàn thông tin,18.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480201_CLC,Công nghệ thông tin (Chất lượng cao): Chương trình đào tạo đạt chuẩn kiểm định quốc tế AUN-QA,16.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7510212,Công nghệ ô tô và giao thông thông minh,16.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480201,Công nghệ thông tin,16.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480108,Công nghệ kỹ thuật máy tính,16.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480201_QT,Công nghệ thông tin quốc tế,16.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7320106,Công nghệ truyền thông,17.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7510301,"Công nghệ kỹ thuật điện, điện tử",16.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,16.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7510302,Điện tử - viễn thông,17.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480104,Hệ thống thông tin,16.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480101,Khoa học máy tính,16.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7520119,Kỹ thuật cơ điện tử thông minh và robot,16.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480103,Kỹ thuật phần mềm,16.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480103_KNU,Kỹ thuật phần mềm (CT đào tạo liên kết quốc tế),19.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480102,Mạng máy tính và truyền thông dữ liệu,16.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7340122_TD,Marketing số,17.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7340406,Quản trị văn phòng,16.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7210403,Thiết kế đồ họa,16.5,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7340122,Thương mại điện tử,17.0,"A00, C01, C14, D01"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7320104,Truyền thông đa phương tiện,16.0,"A00, C01, C14, D01"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480201DT,Công nghệ thông tin (đặc thù),23.0,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480108B,Công nghệ kỹ thuật máy tính (cử nhân),23.09,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480201,Công nghệ thông tin,25.01,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480201B,Công nghệ thông tin,23.5,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480108,Công nghệ kỹ thuật máy tính,23.0,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7340101,Quản trị Kinh doanh,23.0,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7340101ET,Quản trị kinh doanh (chuyên ngành Quản trị dịch vụ du lịch và lữ hành số),22.5,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7340101IM,Quản trị kinh doanh - Chuyên ngành Quản trị dự án Công nghệ thông tin,22.0,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7340101EL,Quản trị kinh doanh (chuyên ngành Quản trị Logistics và chuỗi cung ứng số),23.0,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7340101EF,Quản trị kinh doanh - Chuyên ngành Quản trị tài chính số,22.5,"A00, A01, D01, D90"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,784010607,Khoa học hàng hải (chuyên ngành Khai thác máy tàu thủy và quản lý kỹ thuật),20.0,"A00, A01, D01, D07"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,784010606,Khoa học hàng hải (chuyên ngành Điều khiển và quản lý tàu biển),21.25,"A00, A01, D01, D07"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,7580201,Kỹ thuật xây dựng,24.25,"A00, A01, D01, D07"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,7580205,Kỹ thuật xây dựng công trình giao thông,21.75,"A00, A01, D01, D07"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,7580202,Kỹ thuật xây dựng công trình thủy,17.0,"A00, A01, D01, D07"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,7520320,Ngành Kỹ thuật môi trường,20.75,"A00, A01, B00, D01"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,7520122,Ngành Kỹ thuật tàu thủy,19.5,"A00, A01, D01, D07"
GTS,Đại học Giao thông vận tải TP HCM,TP HCM,7220201,Ngôn ngữ Anh,24.5,"A01, D01, D14, D15"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7480201,Công nghệ thông tin,24.54,"A00, A01, D07"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7340301,Kế toán,22.94,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7840101,Khai thác vận tải,23.84,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7580101,Kiến trúc,21.25,"A00, A01, V00, V01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7580301,Kinh tế xây dựng,21.0,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7520130,Kỹ thuật ô tô,23.47,"A00, A01, D01, D07"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7520201,Kỹ thuật điện,22.15,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7580205,Kỹ thuật xây dựng công trình giao thông,16.15,"A00, A01, D01, D07"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7520116,Kỹ thuật cơ khí động lực,21.5,"A00, A01, D01, D07"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7580201,Kỹ thuật xây dựng,19.55,"A00, A01, D01, D07"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7520114,Kỹ thuật cơ điện tử,22.9,"A00, A01, D01, D07"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,24.83,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,22.0,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,23.25,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,21.7,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7580302,Quản lý xây dựng,20.1,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7340101,Quản trị Kinh doanh,23.9,"A00, A01, C01, D01"
GSA,Đại học Giao thông Vận tải ( Cơ sở Phía Nam),TP HCM,7340201,Tài chính – Ngân hàng,23.1,"A00, A01, C01, D01"
HLU,Đại học Hạ Long,Quảng Ninh,7480201,Công nghệ thông tin,15.0,"A00, A01, D01, D07"
HLU,Đại học Hạ Long,Quảng Ninh,7620301,ĐH Nuôi trồng thủy sản,15.0,"A00, A01, B00, D01"
HLU,Đại học Hạ Long,Quảng Ninh,7140202,Giáo dục Tiểu học,23.0,"C04, D01, D10, D15"
HLU,Đại học Hạ Long,Quảng Ninh,7140201,Giáo dục Mầm non,20.0,"A09, C00, C14, C20"
HLU,Đại học Hạ Long,Quảng Ninh,7480101,Khoa học máy tính,15.0,"A00, A01, D01, D07"
HLU,Đại học Hạ Long,Quảng Ninh,7220204,Ngôn ngữ Trung Quốc,18.0,"A01, D01, D04, D78"
HLU,Đại học Hạ Long,Quảng Ninh,7220210,Ngôn ngữ Hàn Quốc,15.0,"A01, D01, D78"
HLU,Đại học Hạ Long,Quảng Ninh,7220209,Ngôn ngữ Nhật,15.0,"A01, D01, D06, D78"
HLU,Đại học Hạ Long,Quảng Ninh,7220201,Ngôn ngữ Anh,15.0,"A01, D01, D15, D78"
HLU,Đại học Hạ Long,Quảng Ninh,7340101,Quản trị Kinh doanh,15.0,"A00, A01, D01, D10"
HLU,Đại học Hạ Long,Quảng Ninh,7810201,Quản trị khách sạn,15.0,"A00, A01, D01, D10"
HLU,Đại học Hạ Long,Quảng Ninh,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A00, A01, D01, D10"
HLU,Đại học Hạ Long,Quảng Ninh,7810202,Quản trị nhà hàng và dịch vụ ăn uống,15.0,"A01, C00, D01, D15"
HLU,Đại học Hạ Long,Quảng Ninh,7850101,Quản lý tài nguyên và môi trường,15.0,"A00, B00, D01, D10"
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7310201,Chính trị học,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7480201,Công nghệ thông tin,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7140202,Giáo dục Tiểu học,26.04,C04
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7340301,Kế toán,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7620110,Khoa học cây trồng,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7440301,Khoa học môi trường,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7620115,Kinh tế nông nghiệp,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7580201,Kỹ thuật xây dựng,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7380101,Ngành Luật,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7220204,Ngôn ngữ Trung Quốc,16.0,C20
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7220201,Ngôn ngữ Anh,16.0,D01
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7340101,Quản trị Kinh doanh,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7810103,Quản trị dịch vụ du lịch và lữ hành,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7340201,Tài chính – Ngân hàng,16.0,A00
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7640101,Thú y,16.0,A00
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7480201D114,"Công nghệ thông tin,",24.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7480201D118,Công nghệ phần mềm,23.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520207D104,Điện tử viễn thông,22.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520216D105,Điện tự động công nghiệp,23.75,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520216D103,Điện tự động tàu thủy,21.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7840106D101,Điều khiển tàu biển,22.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520122D108,Đóng tàu và công trình ngoài khơi,18.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7840106D102,Khai thác máy tàu biển,20.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580201D127,Kiến trúc dân dụng và công nghiệp,19.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7840104D410,Kinh tế vận tải thủy,23.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7340120D402,Kinh tế ngoại thương,25.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7840104D401,Kinh tế vận tải biển,24.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520320D126,Kỹ thuật hóa dầu,19.0,"A00, A01, D01, D07"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7480201D119,Kỹ thuật truyền thông và mạng máy tính,22.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D117,Kỹ thuật cơ điện tử,23.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580203D111,Kỹ thuật an toàn hàng hải,20.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D116,"Kỹ thuật cơ khí,",21.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580205D113,Kỹ thuật cầu đường,18.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D123,Kỹ thuật nhiệt lạnh,21.75,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520320D115,"Kỹ thuật môi trường,",21.25,"A00, A01, D01, D07"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D122,Kỹ thuật ôtô,24.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7840104D407,Logistics và chuỗi cung ứng,25.75,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7380101D120,Luật hàng hải,22.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D128,Máy và tự động công nghiệp,22.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D109,Máy và tự động hóa xếp dỡ,21.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520122D106,Máy tàu thủy,21.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7220201D125,"Ngôn ngữ Anh,",32.5,"A01, D01, D10, D14"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7340101D403,"Quản trị kinh doanh,",24.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7340101D411,Quản trị tài chính ngân hàng,23.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7340101D404,Quản trị tài chính kế toán,23.25,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580201D130,Quản lý công trình xây dựng,21.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7840106D129,Quản lý hàng hải,23.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520103D131,Quản lý kỹ thuật công nghiệp,22.75,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520122D107,Thiết kế tàu và công trình ngoài khơi,19.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7220201D124,Tiếng Anh thương mại,32.25,"A01, D01, D10, D14"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7520216D121,Tự động hóa hệ thống điện,22.5,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580203D110,Xây dựng công trình thủy,18.0,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,7580201D112,Xây dựng dân dụng và công nghiệp,19.0,"A00, A01, C01, D01"
DNB,Đại học Hoa Lư,Ninh Bình,7480201,Công nghệ thông tin,15.0,"A00, A01, D07, D08"
DNB,Đại học Hoa Lư,Ninh Bình,7810101,Du lịch,15.0,"C00, D14, D15, D66"
DNB,Đại học Hoa Lư,Ninh Bình,7140202,Giáo dục Tiểu học,25.05,"A00, C00, C14, D01"
DNB,Đại học Hoa Lư,Ninh Bình,7140201,Giáo dục Mầm non,24.75,"C00, C19"
DNB,Đại học Hoa Lư,Ninh Bình,7340301,Kế toán,15.0,"A00, A01, A10, D01"
DNB,Đại học Hoa Lư,Ninh Bình,7340101,Quản trị Kinh doanh,15.0,"A00, A01, A10, D01"
DNB,Đại học Hoa Lư,Ninh Bình,7140209,Sư phạm Toán học,24.35,"A00, A01, D07, D08"
ETU,Đại học Hòa Bình,Hà Nội,7329001,Công nghệ đa phương tiện,15.0,"A00, A01, C01, D01"
ETU,Đại học Hòa Bình,Hà Nội,7480201,Công nghệ thông tin,15.0,"A00, A01, C01, D01"
ETU,Đại học Hòa Bình,Hà Nội,7720301,Điều dưỡng,19.5,"A00, B00, D07, D08"
ETU,Đại học Hòa Bình,Hà Nội,7720201,Dược học,21.0,"A00, B00, D07, D08"
ETU,Đại học Hòa Bình,Hà Nội,7340301,Kế toán,15.0,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,15.0,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7380107,Luật kinh tế,15.0,"A00, C00, D01, D78"
ETU,Đại học Hòa Bình,Hà Nội,7220201,Ngôn ngữ Anh,15.0,"D01, D14, D15, D78"
ETU,Đại học Hòa Bình,Hà Nội,7810201,Quản trị khách sạn,15.0,"C00, D01, D72, D96"
ETU,Đại học Hòa Bình,Hà Nội,7340101,Quản trị Kinh doanh,15.0,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7320108,Quan hệ công chúng,15.0,"C00, D01, D15, D78"
ETU,Đại học Hòa Bình,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"C00, D01, D72, D96"
ETU,Đại học Hòa Bình,Hà Nội,7340201,Tài chính – Ngân hàng,15.0,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7340122,Thương mại điện tử,15.0,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7720115,Y học cổ truyền,21.0,"A00, B00, D07, D08"
HDT,Đại học Hồng Đức,Thanh Hóa,7480201,Công nghệ thông tin,16.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7810101,Du lịch,15.0,C00
HDT,Đại học Hồng Đức,Thanh Hóa,7140202,Giáo dục Tiểu học,27.63,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7140201,Giáo dục Mầm non,25.67,M00
HDT,Đại học Hồng Đức,Thanh Hóa,7340301,Kế toán,18.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7620110,Khoa học cây trồng,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7340302,Kiểm toán,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7310101,Kinh tế,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7580201,Kỹ thuật xây dựng,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7520201,Kỹ thuật điện,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7380107,Luật kinh tế,15.0,C00
HDT,Đại học Hồng Đức,Thanh Hóa,7380101,Ngành Luật,16.0,C00
HDT,Đại học Hồng Đức,Thanh Hóa,7220201,Ngôn ngữ Anh,16.0,A01
