ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH09,Kinh tế chính trị,25.93,A00
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH10,Định hướng nghề nghiệp Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,22.94,A00
NTS,Đại học Ngoại thương (phía Nam),TP HCM,NTS01,Kinh tế quản trị kinh doanh,23.09,A00
NTS,Đại học Ngoại thương (phía Nam),TP HCM,NTS02,Tài chính ngân hàng kế toán,25.21,A00
DDK,Đại học Bách Khoa - Đại học Đà Nẵng,Đà Nẵng,PFIEV,Chương trình tiên tiến ngành Hệ thống nhúng,25.91,"A00, A01"
BKA,Đại học Bách khoa Hà Nội,Hà Nội,PH1,Vật lý kỹ thuật,25.77,"A00, A01"
BKA,Đại học Bách khoa Hà Nội,Hà Nội,PH2,Kỹ thuật hạt nhân,25.71,"A00, A01, A02"
BKA,Đại học Bách khoa Hà Nội,Hà Nội,PH3,Vật lý y khoa,25.57,"A00, A01, A02"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ01,Kinh doanh quốc tế,24.08,"A00, A01, D01, D03, D06"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ02,Kế toán. Phân tích và Kiểm toán,24.25,"A00, A01, D01, D03, D06"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ03,Hệ thống thông tin quản lý,24.25,"A00, A01, D01, D03, D06"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ04,Tin học và Kỹ thuật máy tính,23.51,"A00, A01, D01, D03, D06, D07, D23, D24"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ05,Phân tích dữ liệu kinh doanh,23.63,"A00, A01, D01, D03, D06, D07, D23, D25"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ06,Marketing (CTĐT cấp 2 bằng ĐH của ĐHQGHN và trường ĐH HELP - Malaysia),23.41,"A00, A01, D01, D03, D06, D96, D97"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ08,Tự động hoá và tin học (CTĐT CLC),23.49,"A00, A01, D01, D03, D06, D07, D23, D24"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ09,Ngôn ngữ Anh(chuyên sâu Kinh doanh và CNTT - CTĐT CLC),26.29,"A01, D01, D78, D90"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ10,Công nghệ thông tin ứng dụng,23.37,"A00, A01, D01, D03, D06, D07, D23, D24"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ11,Công nghệ tài chính và Kinh doanh số,23.3,"A00, A01, D01, D03, D06, D07, D23, D24"
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ12,Kỹ thuật hệ thống công nghiệp và Logistics,23.3,"A00, A01, D01, D03, D06, D07, D23, D24"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT03,Vật lí học,25.38,"A00, A01, A02, C01"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT04,Khoa học vật liệu,25.38,"A00, A01, A02, C01"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,25.36,"A00, A01, A02, C01"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT06,Hoá học,24.71,"A00, B00, C02, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,24.69,"A00, B00, C02, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT08,Sinh học,21.51,"A00, A02, B00, B08"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT09,Công nghệ sinh học,23.69,"A00, A02, B00, B08"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT10,Địa lí tự nhiên,22.79,"A00, A01, B00, D10"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT12,Quản lý đất đai,22.66,"A00, A01, B00, D10"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT13,Khoa học môi trường,22.55,"A00, A01, B00, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,22.58,"A00, A01, B00, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT16,Khí tượng và khí hậu học,22.55,"A00, A01, B00, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT17,Hải dương học,22.55,"A00, A01, B00, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT18,Địa chất học,22.84,"A00, A01, D07, D10"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT20,Quản lý tài nguyên và môi trường,23.23,"A00, A01, D07, D10"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT43,Hoá dược**,24.86,"A00, B00, C02, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT81,Sinh dược học,24.14,"A00, A02, B00, B08"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT82,"Môi trường, Sức khỏe và An toàn*",20.94,"A00, A01, B00, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT91,Khoa học thông tin địa không gian*,23.27,"A00, A01, B00, D10"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT92,Tài nguyên và môi trường nước*,22.91,"A00, A01, B00, D07"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT94,Kỹ thuật điện tử và tin học,25.42,"A00, A01, A02, C01"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT95,Quản lý phát triển đô thị và bất động sản,23.07,"A00, A01, B00, D10"
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT96,Khoa học và công nghệ thực phẩm,20.94,"A00, A01, B00, D07"
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,25.41,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,26.18,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,25.93,"D01, D78"
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,25.73,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,27.53,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,25.92,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,25.97,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,25.97,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.35,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,26.01,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.77,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.74,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,26.13,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,26.35,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,26.23,D14
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,26.32,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,27.33,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,26.22,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,26.19,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,26.19,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,26.22,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,25.32,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,25.29,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,25.29,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,26.08,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,27.32,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,26.3,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,26.27,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,27.25,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,26.16,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,26.13,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,26.04,D14
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,26.13,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,25.87,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,27.05,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,26.03,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,26.0,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,26.0,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,27.25,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,25.56,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,25.61,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,25.61,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,25.98,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,27.18,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,26.14,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,26.11,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,26.11,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX12,Nhật Bản học,26.05,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX12,Nhật Bản học,26.0,D06
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX12,Nhật Bản học,25.94,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,27.18,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,26.16,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,26.13,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,26.13,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,26.04,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,27.13,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,26.11,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,26.08,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,26.04,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,27.22,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,26.11,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,26.08,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,26.04,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,27.13,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,26.11,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,26.08,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,25.6,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,25.93,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,25.69,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,25.66,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,25.66,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,25.76,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,26.1,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,25.85,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,25.82,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,25.67,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,26.2,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,25.95,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,25.93,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,27.77,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,26.07,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,25.7,D14
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,26.12,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,25.34,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,27.01,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,25.4,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,25.45,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,25.45,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,27.01,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,25.4,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,25.45,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,25.45,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,27.01,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,25.32,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,25.36,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,25.36,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,27.08,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,26.04,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,26.01,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,26.01,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,25.52,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,27.29,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,25.6,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,25.65,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,25.88,A01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,27.09,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,25.97,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,25.94,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,27.89,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.29,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.34,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.25,D14
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.34,D78
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX28,Điện ảnh và Nghệ thuật đại chúng,25.6,C00
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX28,Điện ảnh và Nghệ thuật đại chúng,25.36,D01
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX28,Điện ảnh và Nghệ thuật đại chúng,25.33,D04
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX28,Điện ảnh và Nghệ thuật đại chúng,25.33,D78
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,S101,Điều khiển tàu biển lớp chọn,23.46,"A00, A01, C01, D01"
HHA,Đại học Hàng hải Việt Nam,Hải Phòng,S102,Khai thác máy tàu biển lớp chọn,23.46,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,TA7340101,Quản trị kinh doanh bằng tiếng Anh,22.73,A00
DVT,Đại học Trà Vinh,Trà Vinh,TA7480201,Công nghệ thông tin bằng tiếng Anh,22.73,A00
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE-E2,Chương trình tiên tiến Kỹ thuật Ô tô,24.26,"A00, A01"
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE-EP,Cơ khí hàng không (Chương trình Việt - Pháp PFIEV),26.33,"A00, A01, D29"
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE1,Kỹ thuật Ô tô,24.26,"A00, A01"
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE2,Kỹ thuật Cơ khí động lực,24.26,"A00, A01"
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE3,Kỹ thuật Hàng không,24.26,"A00, A01"
TMA,Đại học Thương mại,Hà Nội,TM01,Quản trị kinh doanh (Quản trị kinh doanh),24.46,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM02,Quản trị khách sạn (Quản trị khách sạn),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM03,Quản trị dịch vụ du lịch và lữ hành (Quản trị dịch vụ du lịch và lữ hành),24.46,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM04,Marketing (Marketing thương mại),24.46,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM05,Marketing (Quản trị thương hiệu),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM06,Logistics và Quản lý chuỗi cung ứng (Logistics và Quản lý chuỗi cung ứng),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM07,Kế toán (Kế toán doanh nghiệp),24.46,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM08,Kế toán (Kế toán doanh nghiệp)-Chất lượng cao,26.44,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM09,Kế toán (Kế toán công),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM10,Kiểm toán (Kiểm toán),24.46,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM11,Kinh doanh quốc tế (Thương mại quốc tế),24.46,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM12,Kinh tế quốc tế (Kinh tế quốc tế),24.46,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM13,Kinh tế (Quản lý kinh tế),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM14,Tài chính - Ngân hàng (Tài chính – Ngân hàng thương mại),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM15,Tài chính - Ngân hàng (TC-NH thương mại)-Chất lượng cao,26.44,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM16,Tài chính - Ngân hàng (Tài chính công),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM17,Thương mại điện tử (Quản trị Thương mại điện tử),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM18,Ngôn ngữ Anh (Tiếng Anh Thương mại),26.54,"A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM19,Luật kinh tế (Luật kinh tế),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM20,Quản trị kinh doanh (Tiếng Pháp thương mại),24.41,"A00, A01, D01, D03"
TMA,Đại học Thương mại,Hà Nội,TM21,Quản trị kinh doanh (Tiếng Trung thương mại),25.94,"A00, A01, D01, D04"
TMA,Đại học Thương mại,Hà Nội,TM22,Hệ thống thông tin quản lý (Quản trị hệ thống thông tin kinh tế),26.68,"A00, A01, D01, D07"
TMA,Đại học Thương mại,Hà Nội,TM23,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp),26.68,"A00, A01, D01, D07"
