ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,nam
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320105,Truyền thông đại chúng,26.3,A16,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320104,Truyền thông đa phương tiện,28.25,C15,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320107,Truyền thông quốc tế,35.4,D72,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320105,Truyền thông đại chúng,28.05,C15,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320107,Truyền thông quốc tế,35.9,"A01, D01",2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320104,Truyền thông đa phương tiện,27.0,"A01, D01",2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320105,Truyền thông đại chúng,26.8,"A01, D01",2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320104,Truyền thông đa phương tiện,26.5,A16,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7320107,Truyền thông quốc tế,37.15,D78,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310301,Xã hội học,25.3,A16,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310301,Xã hội học,25.8,"A01, D01",2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310301,Xã hội học,26.3,C15,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310202,Xây dựng Đảng và Chính quyền nhà nước,25.43,C15,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310202,Xây dựng Đảng và Chính quyền nhà nước,24.68,A16,2024
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310202,Xây dựng Đảng và Chính quyền nhà nước,25.18,"A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620112,Bảo vệ thực vật,17.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7340116,Bất động sản,19.75,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7859007,Cảnh quan và kỹ thuật hoa viên,16.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620105C,Chăn nuôi chương trình nâng cao,16.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620105,Chăn nuôi,16.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7549001,Công nghệ chế biến lâm sản,16.0,"A00, A01, B00, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7519007,Công nghệ kỹ thuật năng lượng tái tạo,19.5,"A00, A01, A02, D90",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7510206,Công nghệ kỹ thuật nhiệt,21.75,"A00, A01, A02, D90",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7510201C,Công nghệ kỹ thuật cơ khí,22.5,"A00, A01, A02, D90",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7540101C,Công nghệ thực phẳm,22.5,"A00, A01, B00, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),22.5,"A00, A01, A02, D90",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7510401C,Công nghệ kỹ thuật hoá học (Chương trình chất lượng cao),23.25,"A00, A01, B00, D07",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7540101T,Công nghệ thực phẩm (CT tiên tiến),22.5,"A00, A01, B00, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7480201,Công nghệ thông tin,22.25,"A00, A01, D07",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7420201C,Công nghệ sinh học,23.25,"A00, A02, B00",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7510401,Công nghệ kỹ thuật hoá học,23.25,"A00, A01, B00, D07",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7540105,Công nghệ chế biến thủy sản,16.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7510205,Công nghệ kỹ thuật ô tô,23.75,"A00, A01, A02, D90",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7540101,Công nghệ thực phẩm,22.5,"A00, A01, B00, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7510203,Công nghệ kỹ thuật cơ điện tử,23.75,"A00, A01, A02, D90",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7420201,Công nghệ sinh học,23.25,"A00, A02, B00",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620301,ĐH Nuôi trồng thủy sản,16.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7480104,Hệ thống thông tin,21.25,"A00, A01, D07",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7340301,Kế toán,23.0,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7440301,Khoa học môi trường,17.25,"A00, A01, B00, D07",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620114,Kinh doanh nông nghiệp,18.0,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7310101,Kinh tế,22.5,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620202,Lâm nghiệp đô thị,16.0,"A00, B00, D01, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620201,Lâm học,16.0,"A00, B00, D01, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7520320,Ngành Kỹ thuật môi trường,16.0,"A00, A01, B00, D07",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,23.5,"A00, A01, A02, D90",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7220201,Ngôn ngữ Anh,23.75,"A01, D01, D14, D15",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620109,Nông học,17.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620116,Phát triển nông thôn,16.0,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7850103,Quản lý đất đai,21.25,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7340101,Quản trị Kinh doanh,23.3,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7620211,Quản lý tài nguyên rừng,16.0,"A00, B00, D01, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7850101,Quản lý tài nguyên và môi trường,20.0,"A00, A01, B00, D07",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7340101C,Quản trị kinh doanh,22.75,"A00, A01, D01",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7140215,Sư phạm kỹ thuật nông nghiệp,22.5,"A00, A01, B00, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7859002,Tài nguyên và du lịch sinh thái,19.5,"A00, B00, D01, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7640101T,Thú y (CT tiên tiến),25.0,"A00, B00, D07, D08",2024
NLS,Đại học Nông Lâm TP HCM,TP HCM,7640101,Thú y,24.5,"A00, B00, D07, D08",2024
DNC,Đại học Nam Cần Thơ,Cần Thơ,7340116,Bất động sản,16.0,A00,2024
DNC,Đại học Nam Cần Thơ,Cần Thơ,7510301,"Công nghệ kỹ thuật điện, điện tử",16.0,A00,2024
DNC,Đại học Nam Cần Thơ,Cần Thơ,7540101,Công nghệ thực phẩm,16.0,A00,2024
DNC,Đại học Nam Cần Thơ,Cần Thơ,7480201,Công nghệ thông tin,16.0,A00,2024
