ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
TTU,Đại học Tân Tạo,Long An,7220201,Ngôn ngữ Anh,15.0,"A01, D01, D07, D08"
TTU,Đại học Tân Tạo,Long An,7340101,Quản trị Kinh doanh,15.0,"A00, A01, D01, D07"
TTU,Đại học Tân Tạo,Long An,7720101,Y khoa,22.0,"A02, B00, B08"
DTD,Đại học Tây Đô,Cần Thơ,7510301,"Công nghệ kỹ thuật điện, điện tử",15.0,"A00, A01, A02, C01"
DTD,Đại học Tây Đô,Cần Thơ,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,15.0,"A00, A01, A02, C01"
DTD,Đại học Tây Đô,Cần Thơ,7540101,Công nghệ thực phẩm,15.0,"A00, A01, A02, C01"
DTD,Đại học Tây Đô,Cần Thơ,7620301,ĐH Nuôi trồng thủy sản,15.0,"A00, A01, B00, D07"
DTD,Đại học Tây Đô,Cần Thơ,7720301,Điều dưỡng,19.0,"A02, B00, B03, D08"
DTD,Đại học Tây Đô,Cần Thơ,7720401,Dinh dưỡng,15.0,"A00, B00, D07, D08"
DTD,Đại học Tây Đô,Cần Thơ,7810101,Du lịch,15.0,"C00, D01, D14, D15"
DTD,Đại học Tây Đô,Cần Thơ,7720201,Dược học,21.0,"A00, B00, C02, D07"
DTD,Đại học Tây Đô,Cần Thơ,7340301,Kế toán,15.0,"A00, A01, C04, D01"
DTD,Đại học Tây Đô,Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,15.0,"A00, A01, C01, D01"
DTD,Đại học Tây Đô,Cần Thơ,7380107,Luật kinh tế,15.0,"C00, D14, D66, D84"
DTD,Đại học Tây Đô,Cần Thơ,7340115,Marketing,15.0,"A00, A01, C04, D01"
DTD,Đại học Tây Đô,Cần Thơ,7340120,Ngành Kinh doanh quốc tế,15.0,"A00, A01, C04, D01"
DTD,Đại học Tây Đô,Cần Thơ,7220201,Ngôn ngữ Anh,15.0,"D01, D14, D15, D66"
DTD,Đại học Tây Đô,Cần Thơ,7340101,Quản trị Kinh doanh,15.0,"A00, A01, C04, D01"
DTD,Đại học Tây Đô,Cần Thơ,7850103,Quản lý đất đai,15.0,"A00, A01, B00, D01"
DTD,Đại học Tây Đô,Cần Thơ,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A00, A01, C04, D01"
DTD,Đại học Tây Đô,Cần Thơ,7810201,Quản trị khách sạn,15.0,"C00, D01, D14, D15"
DTD,Đại học Tây Đô,Cần Thơ,7340201,Tài chính – Ngân hàng,15.0,"A00, A01, C04, D01"
DTD,Đại học Tây Đô,Cần Thơ,7640101,Thú y,15.0,"A06, B00, B02, C02"
DTD,Đại học Tây Đô,Cần Thơ,7320104,Truyền thông đa phương tiện,15.0,"A01, C00, D01, D15"
DTD,Đại học Tây Đô,Cần Thơ,7229030,Văn học,15.0,"C00, C04, D14, D15"
TTN,Đại học Tây Nguyên,Đắk Lắk,7620112,Bảo vệ thực vật,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7620105,Chăn nuôi,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7540101,Công nghệ thực phẩm,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7480201,Công nghệ thông tin,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7420201,Công nghệ sinh học,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7720301,Điều dưỡng,21.5,B00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140206,Giáo dục Thể chất,18.0,T01
TTN,Đại học Tây Nguyên,Đắk Lắk,7140202,Giáo dục Tiểu học,25.85,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140205,Giáo dục Chính trị,23.0,C00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140201,Giáo dục Mầm non,22.35,M01
TTN,Đại học Tây Nguyên,Đắk Lắk,7140202JR,Giáo dục Tiểu học - Tiếng J'rai,19.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7340301,Kế toán,17.5,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7620110,Khoa học cây trồng,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7310105,Kinh tế phát triển,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7620115,Kinh tế nông nghiệp,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7310101,Kinh tế,19.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7340121,Kinh doanh thương mại,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7720601,Kỹ thuật xét nghiệm y học,22.5,B00
TTN,Đại học Tây Nguyên,Đắk Lắk,7620205,Lâm sinh,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7220201,Ngôn ngữ Anh,21.25,D01
TTN,Đại học Tây Nguyên,Đắk Lắk,7850103,Quản lý đất đai,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7340101,Quản trị Kinh doanh,21.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140217,Sư phạm Ngữ văn,22.0,C00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140211,Sư phạm Vật lý,19.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140209,Sư phạm Toán học,22.8,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140231,Sư phạm Tiếng Anh,25.0,D01
TTN,Đại học Tây Nguyên,Đắk Lắk,7140213,Sư phạm Sinh học,19.0,A02
TTN,Đại học Tây Nguyên,Đắk Lắk,7140212,Sư phạm Hóa học,20.25,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7340201,Tài chính – Ngân hàng,19.5,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7640101,Thú y,15.0,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7229001,Triết học,15.0,C00
TTN,Đại học Tây Nguyên,Đắk Lắk,7229030,Văn học,15.0,C00
TTN,Đại học Tây Nguyên,Đắk Lắk,7720101,Y khoa,26.0,B00
TTB,Đại học Tây Bắc,Sơn La,7620112,Bảo vệ thực vật,15.0,"A02, B00, B04, D08"
TTB,Đại học Tây Bắc,Sơn La,7620105,Chăn nuôi,15.0,"A02, B00, B04, D08"
TTB,Đại học Tây Bắc,Sơn La,7480201,Công nghệ thông tin,15.0,"A00, A01, A02, D01"
TTB,Đại học Tây Bắc,Sơn La,7140202,Giáo dục Tiểu học,26.0,"A00, A01, C00, D01"
TTB,Đại học Tây Bắc,Sơn La,7140205,Giáo dục Chính trị,25.0,"C00, C10, C20, D01"
TTB,Đại học Tây Bắc,Sơn La,7140206,Giáo dục Thể chất,18.0,"T00, T03, T04, T05"
TTB,Đại học Tây Bắc,Sơn La,7140201,Giáo dục Mầm non,19.0,"M01, M05, M07, M13"
TTB,Đại học Tây Bắc,Sơn La,7340301,Kế toán,15.0,"A00, A01, A02, D01"
TTB,Đại học Tây Bắc,Sơn La,7620205,Lâm sinh,15.0,"A02, B00, B04, D08"
TTB,Đại học Tây Bắc,Sơn La,7620109,Nông học,15.0,"A02, B00, B04, D08"
TTB,Đại học Tây Bắc,Sơn La,7620211,Quản lý tài nguyên rừng,15.0,"A02, B00, B04, D08"
TTB,Đại học Tây Bắc,Sơn La,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A00, A01, C00, D01"
TTB,Đại học Tây Bắc,Sơn La,7340101,Quản trị Kinh doanh,15.0,"A00, A01, C00, D01"
TTB,Đại học Tây Bắc,Sơn La,7850101,Quản lý tài nguyên và môi trường,15.0,"A00, A01, A02, B00"
TTB,Đại học Tây Bắc,Sơn La,7140212,Sư phạm Hóa học,19.0,"A00, A11, B00, D07"
TTB,Đại học Tây Bắc,Sơn La,7140219,Sư phạm Địa lý,24.5,"C00, C20, D10, D15"
TTB,Đại học Tây Bắc,Sơn La,7140217,Sư phạm Ngữ văn,22.0,"C00, C19, D01, D14"
TTB,Đại học Tây Bắc,Sơn La,7140209,Sư phạm Toán học,19.0,"A00, A01, A02, D01"
TTB,Đại học Tây Bắc,Sơn La,7140213,Sư phạm Sinh học,19.0,"A02, B00, B03, D08"
TTB,Đại học Tây Bắc,Sơn La,7140218,Sư phạm Lịch sử,19.0,"C00, C03, C19, D14"
TTB,Đại học Tây Bắc,Sơn La,7140211,Sư phạm Vật lý,19.0,"A00, A01, A02, A04"
TTB,Đại học Tây Bắc,Sơn La,7140231,Sư phạm Tiếng Anh,20.0,"A01, D01, D14, D15"
TTB,Đại học Tây Bắc,Sơn La,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),19.0,"A00, A01, A02, D01"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7480201,Công nghệ thông tin,14.0,"A00, A01, D01, D03, D06, D07, D23, D24, D28, D29"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7310608,Đông phương học,14.0,"C00, C19, C20, D01"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7810101,Du lịch,14.0,"A01, A07, D01, D03, D06, D14"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7340301,Kế toán,14.0,"A00, A01, A09, D01"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7380101,Ngành Luật,14.0,"A00, A07, C20, D01"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7220201,Ngôn ngữ Anh,14.0,"D01, D14, D66, D84"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7340101,Quản trị Kinh doanh,14.0,"A00, A01, A09, D01"
TBD,Đại học Thái Bình Dương,Khánh Hòa,7340201,Tài chính – Ngân hàng,14.0,"A00, A01, A09, D01"
DTB,Đại học Thái Bình,Thái Bình,7480201,Công nghệ thông tin,18.0,"A00, B00, C14, D01"
DTB,Đại học Thái Bình,Thái Bình,7510301,"Công nghệ kỹ thuật điện, điện tử",15.5,"A00, B00, C14, D01"
DTB,Đại học Thái Bình,Thái Bình,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),18.0,"A00, B00, C14, D01"
DTB,Đại học Thái Bình,Thái Bình,7340301,Kế toán,16.5,A00
DTB,Đại học Thái Bình,Thái Bình,7310101,Kinh tế,15.0,A00
DTB,Đại học Thái Bình,Thái Bình,7380101,Ngành Luật,18.3,"A00, C00, C14, D01"
DTB,Đại học Thái Bình,Thái Bình,7340101,Quản trị Kinh doanh,20.0,"A00, B00, C14, D01"
DTB,Đại học Thái Bình,Thái Bình,7340201,Tài chính – Ngân hàng,17.3,"A00, B00, C14, D01"
TDD,Đại học Thành Đô,Hà Nội,7510205,Công nghệ kỹ thuật ô tô,15.0,"A00, A01, B00, D01"
TDD,Đại học Thành Đô,Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",15.0,"A00, A01, B00, D01"
TDD,Đại học Thành Đô,Hà Nội,7480201,Công nghệ thông tin,15.0,"A00, A01, B00, D01"
TDD,Đại học Thành Đô,Hà Nội,7720201,Dược học,21.0,"A00, A11, B00, D07"
TDD,Đại học Thành Đô,Hà Nội,7340301,Kế toán,15.0,"A00, A01, B00, D01"
TDD,Đại học Thành Đô,Hà Nội,7220201,Ngôn ngữ Anh,15.0,"D01, D07, D14, D15"
TDD,Đại học Thành Đô,Hà Nội,7340406,Quản trị văn phòng,15.0,"A00, A01, C00, D01"
TDD,Đại học Thành Đô,Hà Nội,7810201,Quản trị khách sạn,15.0,"A00, A01, C00, D01"
TDD,Đại học Thành Đô,Hà Nội,7340101,Quản trị Kinh doanh,15.0,"A00, A01, C00, D01"
TDD,Đại học Thành Đô,Hà Nội,7310630,Việt Nam học,15.0,"A00, A01, C00, D01"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7310201,Chính trị học,22.07,"C00, D01, D66, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7480201,Công nghệ thông tin,32.25,"A00, A01, D01, D07"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7760101,Công tác xã hội,25.75,"C00, D01, D14, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7460112,ĐH Toán ứng dụng,24.27,"A00, A01, D01, D07"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140204,Giáo dục Công dân,27.5,"D66, D78, D84, D96"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140202,Giáo dục Tiểu học,33.95,"D01, D72, D78, D96"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140201,Giáo dục Mầm non,26.57,"D01, D72, D90, D96"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,32.8,"A00, C00, D01, D96"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7380101,Ngành Luật,32.83,"C00, D01, D66, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,35.07,"D01, D14, D15, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,34.55,"D01, D14, D15, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,32.4,"A00, C00, D01, D96"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140114,Quản lý giáo dục,29.0,"C00, D01, D14, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7810201,Quản trị khách sạn,32.33,"D01, D14, D15, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7340403,Quản lý công,20.68,"A00, C00, D01, D96"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,32.3,"D01, D14, D15, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140218,Sư phạm Lịch sử,30.1,"D09, D14, D78, D96"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140209,Sư phạm Toán học,34.8,"A01, D01, D07, D90"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140217,Sư phạm Ngữ văn,34.43,"D01, D14, D15, D78"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140211,Sư phạm Vật lý,29.0,"A01, D01, D07, D90"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7310630,Việt Nam học,23.25,"C00, C20, D01, D14"
TDM,Đại học Thủ Dầu Một,Bình Dương,7420201,Công nghệ sinh học,15.0,"A00, B00, B08, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7760101,Công tác xã hội,15.0,"C00, C15, C19, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7480201,Công nghệ thông tin,18.0,"A00, A01, C01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7540101,Công nghệ thực phẩm,15.0,"A00, A02, B00, B08"
TDM,Đại học Thủ Dầu Một,Bình Dương,7510205,Công nghệ kỹ thuật ô tô,18.0,"A00, A01, D01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7810101,Du lịch,16.5,"D01, D14, D15, D78"
TDM,Đại học Thủ Dầu Một,Bình Dương,7140101,Giáo dục học,15.0,"C00, C14, C15, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7140201,Giáo dục Mầm non,19.0,"M00, M05, M07, M11"
TDM,Đại học Thủ Dầu Một,Bình Dương,7140202,Giáo dục Tiểu học,25.0,"A00, A16, C00, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7440112,Hóa học,15.0,"A00, A16, B00, D07"
TDM,Đại học Thủ Dầu Một,Bình Dương,7340301,Kế toán,17.5,"A00, A01, A16, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7580101,Kiến trúc,15.0,"A00, A16, V00, V01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7520114,Kỹ thuật cơ điện tử,15.0,"A00, A01, C01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7480103,Kỹ thuật phần mềm,16.0,"A00, A01, C01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7520201,Kỹ thuật điện,15.0,"A00, A01, C01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7580201,Kỹ thuật xây dựng,15.0,"A00, A01, C01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7510605,Logistics và Quản lý chuỗi cung ứng,17.5,"A00, A01, D01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7380101,Ngành Luật,17.5,"A16, C00, C14, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7520320,Ngành Kỹ thuật môi trường,15.0,"A00, B00, B08, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,15.0,"A00, A01, C01, D90"
TDM,Đại học Thủ Dầu Một,Bình Dương,7220204,Ngôn ngữ Trung Quốc,17.5,"A01, D01, D04, D78"
TDM,Đại học Thủ Dầu Một,Bình Dương,7220210,Ngôn ngữ Hàn Quốc,18.0,"A01, D01, D15, D78"
TDM,Đại học Thủ Dầu Một,Bình Dương,7220201,Ngôn ngữ Anh,17.5,"A01, D01, D15, D78"
TDM,Đại học Thủ Dầu Một,Bình Dương,7510601,Quản lý công nghiệp,15.0,"A00, A01, A16, C01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7850101,Quản lý tài nguyên và môi trường,15.0,"A00, B00, B08, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7850103,Quản lý đất đai,15.0,"A00, B00, B08, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7310206,Quan hệ quốc tế,15.0,"A00, C00, D01, D78"
TDM,Đại học Thủ Dầu Một,Bình Dương,7340101,Quản trị Kinh doanh,17.5,"A00, A01, A16, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7310205,Quản lý nhà nước,15.5,"A16, C00, C14, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7340201,Tài chính – Ngân hàng,16.5,"A00, A01, A16, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7310401,Tâm lý học,15.0,"B08, C00, C14, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7210403,Thiết kế đồ họa,16.0,"A00, D01, V00, V01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7210405,Thiết kế nội thất,15.0,"M03, M06, M10, N03"
TDM,Đại học Thủ Dầu Một,Bình Dương,7460101,Toán học,15.0,"A00, A01, A16, D07"
TDM,Đại học Thủ Dầu Một,Bình Dương,7320104,Truyền thông đa phương tiện,17.0,"C00, D01, D09, V01"
TTG,Đại học Tiền Giang,Tiền Giang,7620112,Bảo vệ thực vật,18.0,"A00, A01, B00, B08"
TTG,Đại học Tiền Giang,Tiền Giang,7620105,Chăn nuôi,18.0,"A00, A01, B00, B08"
TTG,Đại học Tiền Giang,Tiền Giang,7510103,Công nghệ kỹ thuật xây dựng,18.0,"A00, A01, D07, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7510203,Công nghệ kỹ thuật cơ điện tử,18.0,"A00, A01, D07, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7420201,Công nghệ sinh học,18.0,"A00, A01, B00, B08"
TTG,Đại học Tiền Giang,Tiền Giang,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),18.0,"A00, A01, D07, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,18.0,"A00, A01, D07, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7480201,Công nghệ thông tin,18.0,"A00, A01, D07, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7540101,Công nghệ thực phẩm,18.0,"A00, A01, B00, B08"
TTG,Đại học Tiền Giang,Tiền Giang,7620301,ĐH Nuôi trồng thủy sản,18.0,"A00, A01, B00, B08"
TTG,Đại học Tiền Giang,Tiền Giang,7810101,Du lịch,18.0,"C00, D01, D14, D78"
TTG,Đại học Tiền Giang,Tiền Giang,7340301,Kế toán,23.31,"A00, A01, D01, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7310101,Kinh tế,18.0,"A00, A01, D01, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7380101,Ngành Luật,23.4,"A01, C00, D01, D66"
TTG,Đại học Tiền Giang,Tiền Giang,7340101,Quản trị Kinh doanh,24.13,"A00, A01, D01, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7340201,Tài chính – Ngân hàng,21.85,"A00, A01, D01, D90"
TTG,Đại học Tiền Giang,Tiền Giang,7229040,Văn hoá học,18.0,"C00, D01, D14, D78"
DVT,Đại học Trà Vinh,Trà Vinh,7210201,Âm nhạc học,15.0,N00
DVT,Đại học Trà Vinh,Trà Vinh,7210210,Biểu diễn nhạc cụ truyền thống,15.0,N00
DVT,Đại học Trà Vinh,Trà Vinh,7310201,Chính trị học,14.5,"C00, C19, C20, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),15.0,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,15.0,"A00, A01, C01, D90"
DVT,Đại học Trà Vinh,Trà Vinh,7510401,Công nghệ kỹ thuật hoá học,15.0,"A00, B00, D07"
DVT,Đại học Trà Vinh,Trà Vinh,7510205,Công nghệ kỹ thuật ô tô,18.75,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7420201,Công nghệ sinh học,15.0,"A00, B00, B08, D90"
DVT,Đại học Trà Vinh,Trà Vinh,7540101,Công nghệ thực phẩm,15.0,"A00, B00, D07, D90"
DVT,Đại học Trà Vinh,Trà Vinh,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,15.0,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7510301,"Công nghệ kỹ thuật điện, điện tử",15.0,"A00, A01, C01, D90"
DVT,Đại học Trà Vinh,Trà Vinh,7760101,Công tác xã hội,15.0,"C00, C04, D66, D78"
DVT,Đại học Trà Vinh,Trà Vinh,7480201,Công nghệ thông tin,15.0,"A00, A01, C01, D07"
DVT,Đại học Trà Vinh,Trà Vinh,7620301,ĐH Nuôi trồng thủy sản,15.0,"A02, B00, B08, D90"
DVT,Đại học Trà Vinh,Trà Vinh,7720301,Điều dưỡng,20.5,"B00, B08"
DVT,Đại học Trà Vinh,Trà Vinh,7720201,Dược học,23.0,"A00, B00"
DVT,Đại học Trà Vinh,Trà Vinh,7720203,Hoá dược,15.0,"A00, B00, D07"
DVT,Đại học Trà Vinh,Trà Vinh,7340301,Kế toán,15.0,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7310101,Kinh tế,15.0,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7580205,Kỹ thuật xây dựng công trình giao thông,15.0,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7720602,Kỹ thuật hình ảnh y học,19.0,"A00, B00"
DVT,Đại học Trà Vinh,Trà Vinh,7720603,Kỹ thuật phục hồi chức năng,19.0,"A00, B00"
DVT,Đại học Trà Vinh,Trà Vinh,7720601,Kỹ thuật xét nghiệm y học,22.9,"A00, B00"
DVT,Đại học Trà Vinh,Trà Vinh,7380101,Ngành Luật,15.0,"A00, A01, C00, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7520320,Ngành Kỹ thuật môi trường,15.0,"A01, A02, B00, B08"
DVT,Đại học Trà Vinh,Trà Vinh,7220201,Ngôn ngữ Anh,15.0,"D01, D09, D14"
DVT,Đại học Trà Vinh,Trà Vinh,7220106,Ngôn ngữ Khmer,15.0,"C00, D01, D14"
DVT,Đại học Trà Vinh,Trà Vinh,7220204,Ngôn ngữ Trung Quốc,15.0,"D01, D09, D14"
DVT,Đại học Trà Vinh,Trà Vinh,7620101,Nông nghiệp,15.0,"A02, B00, D90"
DVT,Đại học Trà Vinh,Trà Vinh,7310205,Quản lý nhà nước,15.0,"C00, C04, D01, D14"
DVT,Đại học Trà Vinh,Trà Vinh,7340101,Quản trị Kinh doanh,15.0,"A00, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"C00, C04, D01, D15"
DVT,Đại học Trà Vinh,Trà Vinh,7850101,Quản lý tài nguyên và môi trường,15.0,"A00, B00, B02, B08"
DVT,Đại học Trà Vinh,Trà Vinh,7340406,Quản trị văn phòng,15.0,"C00, C04, D01, D14"
DVT,Đại học Trà Vinh,Trà Vinh,7810301,Quản lý thể dục thể thao,15.0,"C00, C14, C19, D78"
DVT,Đại học Trà Vinh,Trà Vinh,7720501,Răng- Hàm -Mặt,25.65,"B00, B08"
DVT,Đại học Trà Vinh,Trà Vinh,7340201,Tài chính – Ngân hàng,15.0,"A00, A01, C01, D01"
DVT,Đại học Trà Vinh,Trà Vinh,7640101,Thú y,15.0,"A02, B00, B08, D90"
DVT,Đại học Trà Vinh,Trà Vinh,7340122,Thương mại điện tử,15.0,"A00, A01, C14, C15"
DVT,Đại học Trà Vinh,Trà Vinh,7229040,Văn hoá học,15.0,"C00, D14"
DVT,Đại học Trà Vinh,Trà Vinh,7720701,Y tế công cộng,15.0,"A00, B00"
DVT,Đại học Trà Vinh,Trà Vinh,7720110,Y học dự phòng,19.5,"B00, B08"
DVT,Đại học Trà Vinh,Trà Vinh,7720101,Y khoa,25.8,"B00, B08"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7320106,Công nghệ truyền thông,15.0,"A16, C00, C15, D66"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7760101,Công tác xã hội,15.0,"C00, C15, C20, D66"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7210104,Đồ hoạ,15.0,H00
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7810101,Du lịch,15.0,"C00, C20, D66, D78"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7140201,Giáo dục Mầm non,19.0,"M01, M02, M03, M07"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7380101,Ngành Luật,15.0,"C00, C20, D66, D78"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7220201,Ngôn ngữ Anh,15.0,"D01, D14, D15, D66"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"C00, C15, C20, D78"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7229042,Quản lý văn hoá,15.0,"C00, C15, C20, D66"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7810301,Quản lý thể dục thể thao,15.0,"T00, T03, T05"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7810201,Quản trị khách sạn,15.0,"C15, C20, D66, D78"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7310205,Quản lý nhà nước,15.0,"C00, C15, C20, D66"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7210205,Thanh nhạc,15.0,N00
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7210404,Thiết kế thời trang,15.0,H00
